timestamp,mass_flow_gps,volumetric_flow_slpm,fc_power_kw,fc_voltage_v,fc_current_a
1759953699.6749415,-1.0,-1.0,5.4,50.300000000000004,107.35586481113319
1759953705.1797338,0.07598,22.28,5.4,50.400000000000006,107.14285714285712
1759953710.684577,0.07598,22.28,5.4,50.400000000000006,107.14285714285712
1759953716.1899288,0.076,22.29,5.4,50.400000000000006,107.14285714285712
1759953721.694527,0.07598,22.29,5.4,50.400000000000006,107.14285714285712
1759953727.1989741,0.07599,22.29,5.4,50.400000000000006,107.14285714285712
1759953732.7036226,0.07603,22.31,5.4,50.400000000000006,107.14285714285712
1759953738.2082965,0.07602,22.3,5.4,50.400000000000006,107.14285714285712
1759953743.7128308,0.07602,22.31,5.4,50.400000000000006,107.14285714285712
1759953749.216817,0.07601,22.3,5.4,50.400000000000006,107.14285714285712
1759953754.720775,0.07602,22.3,5.4,50.300000000000004,107.35586481113319
1759953760.224898,0.07602,22.31,5.4,50.300000000000004,107.35586481113319
1759953765.7288694,0.07603,22.32,5.4,50.300000000000004,107.35586481113319
1759953771.2330005,0.07601,22.3,5.4,50.300000000000004,107.35586481113319
1759953776.7371187,0.076,22.3,5.4,50.300000000000004,107.35586481113319
1759953782.2418427,0.07598,22.29,5.4,50.300000000000004,107.35586481113319
1759953787.7456782,0.07599,22.3,5.4,50.400000000000006,107.14285714285712
1759953793.249785,0.076,22.3,5.4,50.400000000000006,107.14285714285712
1759953798.7539065,0.07601,22.31,5.4,50.400000000000006,107.14285714285712
1759953804.2579973,-1.0,-1.0,5.4,50.400000000000006,107.14285714285712
1759953809.7619784,0.07594,22.28,5.4,50.300000000000004,107.35586481113319
1759953815.2658715,0.07604,21.97,5.4,50.300000000000004,107.35586481113319
1759953820.769981,0.07599,21.95,5.4,50.400000000000006,107.14285714285712
1759953826.2741141,0.07598,21.95,5.4,50.300000000000004,107.35586481113319
1759953831.7780628,0.07599,21.95,5.4,50.300000000000004,107.35586481113319
1759953837.2819061,0.07598,21.95,5.4,50.300000000000004,107.35586481113319
1759953842.7857869,0.07597,21.95,5.4,50.300000000000004,107.35586481113319
1759953848.2898688,0.076,21.97,5.4,50.300000000000004,107.35586481113319
1759953853.7937698,0.07597,21.96,5.4,50.300000000000004,107.35586481113319
1759953859.2976599,0.07583,21.9,5.4,50.300000000000004,107.35586481113319
1759953864.8016872,0.0759,21.92,5.4,50.300000000000004,107.35586481113319
1759953870.3055234,0.07593,21.95,5.4,50.300000000000004,107.35586481113319
1759953875.8094635,0.07596,21.97,5.4,50.300000000000004,107.35586481113319
1759953881.3138566,0.07598,21.98,5.4,50.300000000000004,107.35586481113319
1759953886.8180716,0.07608,22.07,5.4,50.300000000000004,107.35586481113319
1759953892.3220658,0.07602,21.98,5.4,50.300000000000004,107.35586481113319
1759953897.8263693,0.07579,21.86,5.4,50.2,107.56972111553785
1759953903.3303587,0.07677,22.31,5.4,50.300000000000004,107.35586481113319
1759953908.834483,0.0761,22.0,5.4,50.300000000000004,107.35586481113319
1759953914.338323,-1.0,-1.0,5.4,50.300000000000004,107.35586481113319
1759953919.8422906,0.07587,21.98,5.4,50.300000000000004,107.35586481113319
1759953925.3462558,0.0762,21.9,5.4,50.300000000000004,107.35586481113319
1759953930.8502533,0.07619,21.9,5.4,50.2,107.56972111553785
1759953936.354209,0.07617,21.89,5.4,50.300000000000004,107.35586481113319
1759953941.8584368,0.07615,21.88,5.4,50.2,107.56972111553785
1759953947.3624818,0.07617,21.89,5.4,50.300000000000004,107.35586481113319
1759953952.8667588,0.07616,21.89,5.4,50.2,107.56972111553785
1759953958.3706875,0.07616,21.89,5.4,50.300000000000004,107.35586481113319
1759953963.8746889,0.07615,21.89,5.4,50.2,107.56972111553785
1759953969.378744,0.07613,21.89,5.4,50.2,107.56972111553785
1759953974.8828428,0.07613,21.89,5.4,50.2,107.56972111553785
1759953980.3869658,0.07608,21.87,5.4,50.2,107.56972111553785
1759953985.8909218,0.07611,21.87,5.4,50.2,107.56972111553785
1759953991.395016,0.07613,21.9,5.4,50.2,107.56972111553785
1759953996.8989527,0.07617,21.92,5.4,50.2,107.56972111553785
1759954002.4030383,0.07617,21.92,5.4,50.2,107.56972111553785
